match_id,start_date,venue,team_1,team_2,winner,toss_winner,toss_decision
1158069,2019-02-27,"National Cricket Stadium, Grenada",West Indies,England,England,West Indies,field
1158070,2019-03-02,"Darren Sammy National Cricket Stadium, St Lucia",West Indies,England,West Indies,West Indies,field
1161014,2019-05-03,"The Village, Malahide",Ireland,England,England,England,field
1168242,2019-03-02,"Rajiv Gandhi International Stadium, Uppal",India,Australia,India,Australia,bat
1168243,2019-03-05,"Vidarbha Cricket Association Stadium, Jamtha",India,Australia,India,Australia,field
1168244,2019-03-08,JSCA International Stadium Complex,India,Australia,Australia,India,field
1168245,2019-03-10,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,Australia,Australia,India,bat
1168246,2019-03-13,Arun Jaitley Stadium,India,Australia,Australia,Australia,bat
1168508,2019-05-05,Castle Avenue,Ireland,West Indies,West Indies,Ireland,field
1168509,2019-05-07,Castle Avenue,Bangladesh,West Indies,Bangladesh,West Indies,bat
1168511,2019-05-11,"The Village, Malahide",Ireland,West Indies,West Indies,Ireland,bat
1168512,2019-05-13,"The Village, Malahide",Bangladesh,West Indies,Bangladesh,West Indies,bat
1168513,2019-05-15,Castle Avenue,Ireland,Bangladesh,Bangladesh,Ireland,bat
1168514,2019-05-17,"The Village, Malahide",Bangladesh,West Indies,Bangladesh,Bangladesh,field
1168517,2019-07-01,"Bready Cricket Club, Magheramason",Ireland,Zimbabwe,Ireland,Ireland,field
1168518,2019-07-04,"Civil Service Cricket Club, Stormont",Ireland,Zimbabwe,Ireland,Zimbabwe,field
1168519,2019-07-07,"Civil Service Cricket Club, Stormont",Ireland,Zimbabwe,Ireland,Zimbabwe,bat
1169332,2019-05-21,"Grange Cricket Club, Raeburn Place",Scotland,Sri Lanka,Sri Lanka,Scotland,field
1170454,2019-01-25,ICC Academy,United Arab Emirates,Nepal,United Arab Emirates,United Arab Emirates,field
1170455,2019-01-26,ICC Academy,United Arab Emirates,Nepal,Nepal,Nepal,bat
1170456,2019-01-28,ICC Academy,United Arab Emirates,Nepal,Nepal,Nepal,field
1174238,2019-03-22,Sharjah Cricket Stadium,Australia,Pakistan,Australia,Pakistan,bat
1174239,2019-03-24,Sharjah Cricket Stadium,Australia,Pakistan,Australia,Pakistan,bat
1174240,2019-03-27,Sheikh Zayed Stadium,Australia,Pakistan,Australia,Australia,bat
1174241,2019-03-29,Dubai International Cricket Stadium,Australia,Pakistan,Australia,Pakistan,field
1174242,2019-03-31,Dubai International Cricket Stadium,Australia,Pakistan,Australia,Pakistan,field
1174844,2019-04-27,Affies Park,Papua New Guinea,United States of America,Papua New Guinea,Papua New Guinea,field
1174845,2019-04-27,Wanderers Cricket Ground,Namibia,Oman,Namibia,Namibia,bat
1179272,2019-04-10,Harare Sports Club,Zimbabwe,United Arab Emirates,Zimbabwe,Zimbabwe,field
1179273,2019-04-12,Harare Sports Club,Zimbabwe,United Arab Emirates,Zimbabwe,Zimbabwe,field
1179275,2019-04-16,Harare Sports Club,Zimbabwe,United Arab Emirates,Zimbabwe,United Arab Emirates,bat
1183537,2020-03-13,Sydney Cricket Ground,Australia,New Zealand,Australia,Australia,bat
1185310,2020-02-04,Newlands,South Africa,England,South Africa,South Africa,field
1185311,2020-02-07,Kingsmead,South Africa,England,No Result,England,field
1185312,2020-02-09,The Wanderers Stadium,South Africa,England,England,England,field
1185319,2020-02-29,Boland Park,South Africa,Australia,South Africa,South Africa,bat
1185320,2020-03-04,Mangaung Oval,South Africa,Australia,South Africa,Australia,bat
1185321,2020-03-07,Senwes Park,South Africa,Australia,South Africa,South Africa,field
1187021,2019-12-15,"MA Chidambaram Stadium, Chepauk",India,West Indies,West Indies,West Indies,field
1187022,2019-12-18,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,West Indies,India,West Indies,field
1187023,2019-12-22,Barabati Stadium,India,West Indies,India,India,field
1187027,2020-01-14,Wankhede Stadium,India,Australia,Australia,Australia,field
1187028,2020-01-17,Saurashtra Cricket Association Stadium,India,Australia,India,Australia,field
1187029,2020-01-19,M.Chinnaswamy Stadium,India,Australia,India,Australia,bat
1187682,2020-02-05,Seddon Park,New Zealand,India,New Zealand,New Zealand,field
1187683,2020-02-08,Eden Park,New Zealand,India,New Zealand,India,field
1187684,2020-02-11,Bay Oval,New Zealand,India,New Zealand,New Zealand,field
1188377,2019-06-19,Sportpark Het Schootsveld,Netherlands,Zimbabwe,Netherlands,Zimbabwe,bat
1188378,2019-06-21,Sportpark Het Schootsveld,Netherlands,Zimbabwe,Netherlands,Zimbabwe,bat
1188624,2019-08-08,"Providence Stadium, Guyana",West Indies,India,No Result,India,field
1188625,2019-08-11,"Queen's Park Oval, Trinidad",West Indies,India,India,India,bat
1188626,2019-08-14,"Queen's Park Oval, Trinidad",West Indies,India,India,West Indies,bat
1193504,2019-07-26,"R.Premadasa Stadium, Khettarama",Sri Lanka,Bangladesh,Sri Lanka,Sri Lanka,bat
1193505,2019-07-28,"R.Premadasa Stadium, Khettarama",Sri Lanka,Bangladesh,Sri Lanka,Bangladesh,bat
1193506,2019-07-31,"R.Premadasa Stadium, Khettarama",Sri Lanka,Bangladesh,Sri Lanka,Sri Lanka,bat
1196670,2019-08-14,Mannofield Park,Oman,Papua New Guinea,Oman,Oman,field
1196671,2019-08-15,Mannofield Park,Scotland,Oman,Oman,Scotland,bat
1196672,2019-08-17,Mannofield Park,Scotland,Papua New Guinea,Scotland,Scotland,field
1196673,2019-08-18,Mannofield Park,Scotland,Oman,Scotland,Oman,field
1196674,2019-08-20,Mannofield Park,Scotland,Papua New Guinea,Scotland,Papua New Guinea,field
1196675,2019-08-21,Mannofield Park,Oman,Papua New Guinea,Oman,Oman,field
1198238,2020-09-11,Old Trafford,Australia,England,Australia,England,field
1198239,2020-09-13,Old Trafford,England,Australia,England,England,bat
1198240,2020-09-16,Old Trafford,England,Australia,Australia,England,bat
1198247,2020-07-30,The Rose Bowl,Ireland,England,England,England,field
1198248,2020-08-01,The Rose Bowl,Ireland,England,England,Ireland,bat
1198249,2020-08-04,The Rose Bowl,England,Ireland,Ireland,Ireland,field
1198487,2019-09-30,National Stadium,Pakistan,Sri Lanka,Pakistan,Pakistan,bat
1198488,2019-10-02,National Stadium,Pakistan,Sri Lanka,Pakistan,Sri Lanka,bat
1199225,2019-09-13,Central Broward Regional Park Stadium Turf Ground,United States of America,Papua New Guinea,United States of America,United States of America,bat
1199226,2019-09-17,Central Broward Regional Park Stadium Turf Ground,United States of America,Namibia,United States of America,Namibia,bat
1199227,2019-09-19,Central Broward Regional Park Stadium Turf Ground,United States of America,Papua New Guinea,United States of America,United States of America,bat
1199229,2019-09-22,Central Broward Regional Park Stadium Turf Ground,Namibia,Papua New Guinea,Namibia,Papua New Guinea,bat
1199230,2019-09-23,Central Broward Regional Park Stadium Turf Ground,Namibia,Papua New Guinea,Namibia,Namibia,bat
1203673,2020-01-07,"Kensington Oval, Barbados",West Indies,Ireland,West Indies,Ireland,bat
1203674,2020-01-09,"Kensington Oval, Barbados",West Indies,Ireland,West Indies,Ireland,bat
1203675,2020-01-12,"National Cricket Stadium, Grenada",West Indies,Ireland,West Indies,West Indies,field
1206059,2019-12-08,Sharjah Cricket Stadium,United Arab Emirates,United States of America,United States of America,United Arab Emirates,bat
1206060,2019-12-09,Sharjah Cricket Stadium,Scotland,United States of America,United States of America,United States of America,bat
1206062,2019-12-12,ICC Academy,United Arab Emirates,United States of America,United States of America,United Arab Emirates,field
1206063,2019-12-14,ICC Academy,Scotland,United States of America,Scotland,Scotland,field
1206064,2019-12-15,ICC Academy,United Arab Emirates,Scotland,United Arab Emirates,United Arab Emirates,field
1211169,2020-01-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,United Arab Emirates,Oman,Oman,field
1211170,2020-01-06,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Namibia,United Arab Emirates,United Arab Emirates,Namibia,field
1211171,2020-01-08,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Namibia,Namibia,Namibia,bat
1211173,2020-01-09,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Namibia,United Arab Emirates,United Arab Emirates,Namibia,bat
1213871,2020-02-22,Sinhalese Sports Club Ground,Sri Lanka,West Indies,Sri Lanka,Sri Lanka,field
1213872,2020-02-26,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Sri Lanka,West Indies,Sri Lanka,West Indies,field
1213873,2020-03-01,Pallekele International Cricket Stadium,Sri Lanka,West Indies,Sri Lanka,Sri Lanka,bat
1214667,2020-03-01,Sylhet International Cricket Stadium,Bangladesh,Zimbabwe,Bangladesh,Bangladesh,bat
1214668,2020-03-03,Sylhet International Cricket Stadium,Bangladesh,Zimbabwe,Bangladesh,Bangladesh,bat
1214669,2020-03-06,Sylhet International Cricket Stadium,Bangladesh,Zimbabwe,Bangladesh,Zimbabwe,field
1215122,2020-02-05,Tribhuvan University International Cricket Ground,Nepal,Oman,Oman,Nepal,field
1215123,2020-02-06,Tribhuvan University International Cricket Ground,Oman,United States of America,Oman,Oman,field
1215124,2020-02-08,Tribhuvan University International Cricket Ground,Nepal,United States of America,Nepal,United States of America,field
1215125,2020-02-09,Tribhuvan University International Cricket Ground,Nepal,Oman,Oman,Oman,field
1215126,2020-02-11,Tribhuvan University International Cricket Ground,Oman,United States of America,Oman,United States of America,field
1215127,2020-02-12,Tribhuvan University International Cricket Ground,Nepal,United States of America,Nepal,Nepal,field
1223955,2020-11-27,Sydney Cricket Ground,Australia,India,Australia,Australia,bat
1223956,2020-11-29,Sydney Cricket Ground,Australia,India,Australia,Australia,bat
1223957,2020-12-02,Manuka Oval,India,Australia,India,India,bat
1233461,2020-10-30,Rawalpindi Cricket Stadium,Pakistan,Zimbabwe,Pakistan,Pakistan,bat
1233462,2020-11-01,Rawalpindi Cricket Stadium,Zimbabwe,Pakistan,Pakistan,Zimbabwe,bat
1233463,2020-11-03,Rawalpindi Cricket Stadium,Zimbabwe,Pakistan,No Result,Zimbabwe,bat
1233976,2021-03-20,University Oval,Bangladesh,New Zealand,New Zealand,New Zealand,field
1233977,2021-03-23,Hagley Oval,Bangladesh,New Zealand,New Zealand,New Zealand,field
1233978,2021-03-26,Basin Reserve,New Zealand,Bangladesh,New Zealand,New Zealand,bat
1239534,2021-06-29,"Riverside Ground, Chester-le-Street",Sri Lanka,England,England,England,field
1239535,2021-07-01,"Kennington Oval, London",Sri Lanka,England,England,England,field
1239536,2021-07-04,"County Ground, Bristol",Sri Lanka,England,No Result,England,field
1239537,2021-07-08,"Sophia Gardens, Cardiff",Pakistan,England,England,England,field
1239538,2021-07-10,"Lord's, London",England,Pakistan,England,Pakistan,field
1239539,2021-07-13,"Edgbaston, Birmingham",Pakistan,England,England,England,field
1243393,2021-03-23,Maharashtra Cricket Association Stadium,India,England,India,England,field
1243394,2021-03-26,Maharashtra Cricket Association Stadium,India,England,England,England,field
1243395,2021-03-28,Maharashtra Cricket Association Stadium,India,England,India,England,field
1244022,2021-01-20,Shere Bangla National Stadium,West Indies,Bangladesh,Bangladesh,Bangladesh,field
1244023,2021-01-22,Shere Bangla National Stadium,West Indies,Bangladesh,Bangladesh,West Indies,bat
1244024,2021-01-25,Zahur Ahmed Chowdhury Stadium,Bangladesh,West Indies,Bangladesh,West Indies,field
1244524,2021-01-08,Sheikh Zayed Stadium,Ireland,United Arab Emirates,United Arab Emirates,Ireland,bat
1244525,2021-01-18,Sheikh Zayed Stadium,Ireland,United Arab Emirates,Ireland,United Arab Emirates,field
1251572,2021-04-02,"SuperSport Park, Centurion",South Africa,Pakistan,Pakistan,Pakistan,field
1251573,2021-04-04,The Wanderers Stadium,South Africa,Pakistan,South Africa,Pakistan,field
1251574,2021-04-07,"SuperSport Park, Centurion",Pakistan,South Africa,Pakistan,South Africa,field
1251950,2021-07-11,"The Village, Malahide, Dublin",Ireland,South Africa,No Result,South Africa,field
1251951,2021-07-13,"The Village, Malahide, Dublin",Ireland,South Africa,Ireland,South Africa,field
1251952,2021-07-16,"The Village, Malahide, Dublin",South Africa,Ireland,South Africa,South Africa,bat
1251962,2021-06-02,"Sportpark Maarschalkerweerd, Utrecht",Netherlands,Ireland,Netherlands,Netherlands,bat
1251963,2021-06-04,"Sportpark Maarschalkerweerd, Utrecht",Netherlands,Ireland,Ireland,Netherlands,bat
1251964,2021-06-07,"Sportpark Maarschalkerweerd, Utrecht",Ireland,Netherlands,Netherlands,Ireland,bat
1252069,2021-03-10,Sir Vivian Richards Stadium,West Indies,Sri Lanka,West Indies,Sri Lanka,bat
1252070,2021-03-12,Sir Vivian Richards Stadium,West Indies,Sri Lanka,West Indies,West Indies,field
1252071,2021-03-14,Sir Vivian Richards Stadium,West Indies,Sri Lanka,West Indies,West Indies,field
1260084,2021-05-19,"Hazelaarweg, Rotterdam",Netherlands,Scotland,Netherlands,Netherlands,bat
1260085,2021-05-20,"Hazelaarweg, Rotterdam",Netherlands,Scotland,Scotland,Netherlands,bat
1262344,2021-05-23,"Shere Bangla National Stadium, Mirpur",Bangladesh,Sri Lanka,Bangladesh,Bangladesh,bat
1262346,2021-05-25,Sher-e-Bangla National Cricket Stadium,Bangladesh,Sri Lanka,Bangladesh,Bangladesh,bat
1262347,2021-05-28,"Shere Bangla National Stadium, Mirpur",Sri Lanka,Bangladesh,Sri Lanka,Sri Lanka,bat
1262755,2021-07-18,"R Premadasa Stadium, Colombo",Sri Lanka,India,India,Sri Lanka,bat
1262756,2021-07-20,"R Premadasa Stadium, Colombo",Sri Lanka,India,India,Sri Lanka,bat
1262757,2021-07-23,"R Premadasa Stadium, Colombo",India,Sri Lanka,Sri Lanka,India,bat
1263161,2021-07-20,"Kensington Oval, Bridgetown, Barbados",Australia,West Indies,Australia,Australia,bat
1263162,2021-07-22,"Kensington Oval, Bridgetown, Barbados",Australia,West Indies,West Indies,Australia,bat
1263163,2021-07-26,"Kensington Oval, Bridgetown, Barbados",West Indies,Australia,Australia,West Indies,bat
1267677,2021-07-16,Harare Sports Club,Bangladesh,Zimbabwe,Bangladesh,Zimbabwe,field
1267678,2021-07-18,Harare Sports Club,Zimbabwe,Bangladesh,Bangladesh,Zimbabwe,bat
1267679,2021-07-20,Harare Sports Club,Zimbabwe,Bangladesh,Bangladesh,Bangladesh,field
1271627,2021-09-02,"R Premadasa Stadium, Colombo",Sri Lanka,South Africa,Sri Lanka,Sri Lanka,bat
1271628,2021-09-04,"R Premadasa Stadium, Colombo",South Africa,Sri Lanka,South Africa,South Africa,bat
1271629,2021-09-07,"R Premadasa Stadium, Colombo",Sri Lanka,South Africa,Sri Lanka,Sri Lanka,bat
1272379,2021-09-08,"Civil Service Cricket Club, Stormont, Belfast",Zimbabwe,Ireland,Zimbabwe,Ireland,field
1272380,2021-09-10,"Civil Service Cricket Club, Stormont, Belfast",Ireland,Zimbabwe,No Result,Zimbabwe,field
1272381,2021-09-13,"Civil Service Cricket Club, Stormont, Belfast",Zimbabwe,Ireland,Ireland,Ireland,field
1275249,2021-09-13,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United States of America,Nepal,Nepal,United States of America,bat
1275250,2021-09-14,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Nepal,Oman,Oman,Nepal,bat
1275251,2021-09-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United States of America,Oman,Oman,Oman,field
1275253,2021-09-19,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Nepal,Nepal,Nepal,field
1275255,2021-09-25,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Papua New Guinea,Scotland,Scotland,Scotland,field
1275256,2021-09-26,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,Papua New Guinea,Oman,Papua New Guinea,field
1275257,2021-09-28,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Scotland,Oman,Scotland,Scotland,bat
1275258,2021-09-29,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Papua New Guinea,Scotland,Scotland,Papua New Guinea,bat
1275259,2021-10-01,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Papua New Guinea,Oman,Oman,Papua New Guinea,bat
1275260,2021-10-02,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Scotland,Oman,No Result,Scotland,bat
1276293,2021-09-06,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Papua New Guinea,United States of America,United States of America,Papua New Guinea,bat
1276294,2021-09-09,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),United States of America,Papua New Guinea,United States of America,Papua New Guinea,field
1276295,2021-09-07,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Papua New Guinea,Nepal,Nepal,Papua New Guinea,bat
1276296,2021-09-10,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Nepal,Papua New Guinea,Nepal,Nepal,bat
1276907,2022-07-12,"Kennington Oval, London",England,India,India,India,field
1276908,2022-07-14,"Lord's, London",England,India,England,India,field
1276909,2022-07-17,"Old Trafford, Manchester",England,India,India,India,field
1276910,2022-07-19,"Riverside Ground, Chester-le-Street",South Africa,England,South Africa,South Africa,bat
1276911,2022-07-22,"Old Trafford, Manchester",England,South Africa,England,South Africa,field
1276912,2022-07-24,"Headingley, Leeds",South Africa,England,No Result,South Africa,bat
1277073,2021-11-26,"SuperSport Park, Centurion",South Africa,Netherlands,No Result,Netherlands,field
1277082,2022-01-19,"Boland Park, Paarl",South Africa,India,South Africa,South Africa,bat
1277083,2022-01-21,"Boland Park, Paarl",India,South Africa,South Africa,India,bat
1277084,2022-01-23,"Newlands, Cape Town",South Africa,India,South Africa,India,field
1277085,2022-01-08,"Sabina Park, Kingston, Jamaica",West Indies,Ireland,West Indies,Ireland,field
1277086,2022-01-13,"Sabina Park, Kingston, Jamaica",West Indies,Ireland,Ireland,Ireland,field
1277087,2022-01-16,"Sabina Park, Kingston, Jamaica",West Indies,Ireland,Ireland,Ireland,field
1277097,2022-03-18,"SuperSport Park, Centurion",Bangladesh,South Africa,Bangladesh,South Africa,field
1277098,2022-03-20,"The Wanderers Stadium, Johannesburg",Bangladesh,South Africa,South Africa,Bangladesh,bat
1277099,2022-03-23,"SuperSport Park, Centurion",South Africa,Bangladesh,Bangladesh,South Africa,bat
1278676,2022-02-06,"Narendra Modi Stadium, Ahmedabad",West Indies,India,India,India,field
1278677,2022-02-09,"Narendra Modi Stadium, Ahmedabad",India,West Indies,India,West Indies,field
1278678,2022-02-11,"Narendra Modi Stadium, Ahmedabad",India,West Indies,India,India,bat
1281444,2022-06-17,"VRA Ground, Amstelveen",England,Netherlands,England,Netherlands,field
1281445,2022-06-19,"VRA Ground, Amstelveen",Netherlands,England,England,Netherlands,bat
1281446,2022-06-22,"VRA Ground, Amstelveen",Netherlands,England,England,England,field
1288313,2022-03-29,"Gaddafi Stadium, Lahore",Australia,Pakistan,Australia,Pakistan,field
1288314,2022-03-31,"Gaddafi Stadium, Lahore",Australia,Pakistan,Pakistan,Pakistan,field
