match_id,date,team,player
656487,2015-03-20,Australia,MJ Clarke
656487,2015-03-20,Australia,SR Watson
656487,2015-03-20,Australia,GJ Maxwell
656487,2015-03-20,Australia,JP Faulkner
656487,2015-03-20,Australia,BJ Haddin
656487,2015-03-20,Australia,MG Johnson
656487,2015-03-20,Australia,MA Starc
656487,2015-03-20,Australia,JR Hazlewood
656487,2015-03-20,Pakistan,Ahmed Shehzad
656487,2015-03-20,Pakistan,Sarfraz Ahmed
656487,2015-03-20,Pakistan,Haris Sohail
656487,2015-03-20,Pakistan,Misbah-ul-Haq
656487,2015-03-20,Pakistan,Umar Akmal
656487,2015-03-20,Pakistan,Sohaib Maqsood
656487,2015-03-20,Pakistan,Shahid Afridi
656487,2015-03-20,Pakistan,Wahab Riaz
656487,2015-03-20,Pakistan,Ehsan Adil
656487,2015-03-20,Pakistan,Sohail Khan
656487,2015-03-20,Pakistan,Rahat Ali
656489,2015-03-21,New Zealand,MJ Guptill
656489,2015-03-21,New Zealand,BB McCullum
656489,2015-03-21,New Zealand,KS Williamson
656489,2015-03-21,New Zealand,LRPL Taylor
656489,2015-03-21,New Zealand,CJ Anderson
656489,2015-03-21,New Zealand,GD Elliott
656489,2015-03-21,New Zealand,L Ronchi
656489,2015-03-21,New Zealand,DL Vettori
656489,2015-03-21,New Zealand,TA Boult
656489,2015-03-21,New Zealand,AF Milne
656489,2015-03-21,New Zealand,TG Southee
656489,2015-03-21,West Indies,CH Gayle
656489,2015-03-21,West Indies,J Charles
656489,2015-03-21,West Indies,LMP Simmons
656489,2015-03-21,West Indies,MN Samuels
656489,2015-03-21,West Indies,D Ramdin
656489,2015-03-21,West Indies,JL Carter
656489,2015-03-21,West Indies,DJG Sammy
656489,2015-03-21,West Indies,AD Russell
656489,2015-03-21,West Indies,JO Holder
656489,2015-03-21,West Indies,JE Taylor
656489,2015-03-21,West Indies,SJ Benn
65649,2004-01-22,India,SC Ganguly
65649,2004-01-22,India,PA Patel
65649,2004-01-22,India,VVS Laxman
65649,2004-01-22,India,R Dravid
65649,2004-01-22,India,Yuvraj Singh
65649,2004-01-22,India,RS Gavaskar
65649,2004-01-22,India,HK Badani
65649,2004-01-22,India,AB Agarkar
65649,2004-01-22,India,M Kartik
65649,2004-01-22,India,IK Pathan
65649,2004-01-22,India,L Balaji
65649,2004-01-22,Australia,AC Gilchrist
65649,2004-01-22,Australia,SM Katich
65649,2004-01-22,Australia,RT Ponting
65649,2004-01-22,Australia,DR Martyn
65649,2004-01-22,Australia,A Symonds
65649,2004-01-22,Australia,MG Bevan
65649,2004-01-22,Australia,MJ Clarke
65649,2004-01-22,Australia,IJ Harvey
65649,2004-01-22,Australia,AJ Bichel
65649,2004-01-22,Australia,B Lee
65649,2004-01-22,Australia,JN Gillespie
656491,2015-03-24,New Zealand,MJ Guptill
656491,2015-03-24,New Zealand,BB McCullum
656491,2015-03-24,New Zealand,KS Williamson
656491,2015-03-24,New Zealand,LRPL Taylor
656491,2015-03-24,New Zealand,GD Elliott
656491,2015-03-24,New Zealand,CJ Anderson
656491,2015-03-24,New Zealand,L Ronchi
656491,2015-03-24,New Zealand,DL Vettori
656491,2015-03-24,New Zealand,MJ Henry
656491,2015-03-24,New Zealand,TG Southee
656491,2015-03-24,New Zealand,TA Boult
656491,2015-03-24,South Africa,HM Amla
656491,2015-03-24,South Africa,Q de Kock
656491,2015-03-24,South Africa,F du Plessis
656491,2015-03-24,South Africa,RR Rossouw
656491,2015-03-24,South Africa,AB de Villiers
656491,2015-03-24,South Africa,DA Miller
656491,2015-03-24,South Africa,JP Duminy
656491,2015-03-24,South Africa,VD Philander
656491,2015-03-24,South Africa,DW Steyn
656491,2015-03-24,South Africa,M Morkel
656491,2015-03-24,South Africa,Imran Tahir
656493,2015-03-26,Australia,AJ Finch
656493,2015-03-26,Australia,DA Warner
656493,2015-03-26,Australia,SPD Smith
656493,2015-03-26,Australia,GJ Maxwell
656493,2015-03-26,Australia,SR Watson
656493,2015-03-26,Australia,MJ Clarke
656493,2015-03-26,Australia,JP Faulkner
656493,2015-03-26,Australia,BJ Haddin
656493,2015-03-26,Australia,MG Johnson
656493,2015-03-26,Australia,MA Starc
656493,2015-03-26,Australia,JR Hazlewood
656493,2015-03-26,India,RG Sharma
656493,2015-03-26,India,S Dhawan
656493,2015-03-26,India,V Kohli
656493,2015-03-26,India,AM Rahane
656493,2015-03-26,India,SK Raina
656493,2015-03-26,India,MS Dhoni
656493,2015-03-26,India,RA Jadeja
656493,2015-03-26,India,R Ashwin
656493,2015-03-26,India,Mohammed Shami
656493,2015-03-26,India,MM Sharma
656493,2015-03-26,India,UT Yadav
656495,2015-03-29,Australia,DA Warner
656495,2015-03-29,Australia,AJ Finch
656495,2015-03-29,Australia,SPD Smith
656495,2015-03-29,Australia,MJ Clarke
656495,2015-03-29,Australia,SR Watson
656495,2015-03-29,Australia,GJ Maxwell
656495,2015-03-29,Australia,JP Faulkner
656495,2015-03-29,Australia,BJ Haddin
656495,2015-03-29,Australia,MG Johnson
656495,2015-03-29,Australia,MA Starc
656495,2015-03-29,Australia,JR Hazlewood
656495,2015-03-29,New Zealand,MJ Guptill
656495,2015-03-29,New Zealand,BB McCullum
656495,2015-03-29,New Zealand,KS Williamson
656495,2015-03-29,New Zealand,LRPL Taylor
656495,2015-03-29,New Zealand,GD Elliott
656495,2015-03-29,New Zealand,CJ Anderson
656495,2015-03-29,New Zealand,L Ronchi
656495,2015-03-29,New Zealand,DL Vettori
656495,2015-03-29,New Zealand,TG Southee
656495,2015-03-29,New Zealand,MJ Henry
656495,2015-03-29,New Zealand,TA Boult
65652,2004-01-29,Australia,ML Hayden
65652,2004-01-29,Australia,DR Martyn
65652,2004-01-29,Australia,RT Ponting
65652,2004-01-29,Australia,MJ Clarke
65652,2004-01-29,Australia,IJ Harvey
65652,2004-01-29,Australia,MG Bevan
65652,2004-01-29,Australia,BJ Haddin
65652,2004-01-29,Australia,GB Hogg
65652,2004-01-29,Australia,AJ Bichel
65652,2004-01-29,Australia,B Lee
65652,2004-01-29,Australia,BA Williams
65652,2004-01-29,Zimbabwe,GW Flower
65652,2004-01-29,Zimbabwe,T Taibu
65652,2004-01-29,Zimbabwe,SM Ervine
65652,2004-01-29,Zimbabwe,HH Streak
65652,2004-01-29,Zimbabwe,DT Hondo
65652,2004-01-29,Zimbabwe,DD Ebrahim
65652,2004-01-29,Zimbabwe,NB Mahwire
65652,2004-01-29,Zimbabwe,SV Carlisle
65652,2004-01-29,Zimbabwe,V Sibanda
65652,2004-01-29,Zimbabwe,RW Price
65652,2004-01-29,Zimbabwe,AM Blignaut
65653,2004-02-01,India,V Sehwag
65653,2004-02-01,India,SR Tendulkar
65653,2004-02-01,India,VVS Laxman
65653,2004-02-01,India,R Dravid
65653,2004-02-01,India,SC Ganguly
65653,2004-02-01,India,Yuvraj Singh
65653,2004-02-01,India,RS Gavaskar
65653,2004-02-01,India,AB Agarkar
65653,2004-02-01,India,IK Pathan
65653,2004-02-01,India,M Kartik
65653,2004-02-01,India,L Balaji
65653,2004-02-01,Australia,AC Gilchrist
65653,2004-02-01,Australia,ML Hayden
65653,2004-02-01,Australia,DR Martyn
65653,2004-02-01,Australia,MJ Clarke
65653,2004-02-01,Australia,A Symonds
65653,2004-02-01,Australia,SM Katich
65653,2004-02-01,Australia,MEK Hussey
65653,2004-02-01,Australia,B Lee
65653,2004-02-01,Australia,JN Gillespie
65653,2004-02-01,Australia,BA Williams
65653,2004-02-01,Australia,AJ Bichel
65655,2004-02-06,India,V Sehwag
65655,2004-02-06,India,SR Tendulkar
65655,2004-02-06,India,VVS Laxman
65655,2004-02-06,India,R Dravid
65655,2004-02-06,India,SC Ganguly
65655,2004-02-06,India,Yuvraj Singh
65655,2004-02-06,India,HK Badani
65655,2004-02-06,India,AB Agarkar
65655,2004-02-06,India,IK Pathan
65655,2004-02-06,India,A Kumble
65655,2004-02-06,India,L Balaji
65655,2004-02-06,Australia,AC Gilchrist
65655,2004-02-06,Australia,ML Hayden
65655,2004-02-06,Australia,RT Ponting
65655,2004-02-06,Australia,DR Martyn
65655,2004-02-06,Australia,A Symonds
65655,2004-02-06,Australia,MJ Clarke
65655,2004-02-06,Australia,SM Katich
65655,2004-02-06,Australia,B Lee
65655,2004-02-06,Australia,JN Gillespie
65655,2004-02-06,Australia,BA Williams
65655,2004-02-06,Australia,IJ Harvey
65656,2004-02-08,Australia,AC Gilchrist
65656,2004-02-08,Australia,ML Hayden
65656,2004-02-08,Australia,RT Ponting
65656,2004-02-08,Australia,DR Martyn
65656,2004-02-08,Australia,A Symonds
65656,2004-02-08,Australia,MJ Clarke
65656,2004-02-08,Australia,SM Katich
65656,2004-02-08,Australia,IJ Harvey
65656,2004-02-08,Australia,B Lee
65656,2004-02-08,Australia,JN Gillespie
65656,2004-02-08,Australia,BA Williams
65656,2004-02-08,India,V Sehwag
65656,2004-02-08,India,SR Tendulkar
65656,2004-02-08,India,VVS Laxman
65656,2004-02-08,India,SC Ganguly
65656,2004-02-08,India,R Dravid
65656,2004-02-08,India,Yuvraj Singh
65656,2004-02-08,India,HK Badani
65656,2004-02-08,India,IK Pathan
65656,2004-02-08,India,M Kartik
65656,2004-02-08,India,L Balaji
65656,2004-02-08,India,A Nehra
65659,2005-01-19,West Indies,CH Gayle
65659,2005-01-19,West Indies,WW Hinds
65659,2005-01-19,West Indies,RR Sarwan
65659,2005-01-19,West Indies,BC Lara
65659,2005-01-19,West Indies,RL Powell
65659,2005-01-19,West Indies,S Chanderpaul
65659,2005-01-19,West Indies,MN Samuels
65659,2005-01-19,West Indies,CO Browne
65659,2005-01-19,West Indies,IDR Bradshaw
65659,2005-01-19,West Indies,M Dillon
65659,2005-01-19,West Indies,PT Collins
65659,2005-01-19,Pakistan,Salman Butt
65659,2005-01-19,Pakistan,Kamran Akmal
65659,2005-01-19,Pakistan,Mohammad Hafeez
65659,2005-01-19,Pakistan,Shoaib Malik
65659,2005-01-19,Pakistan,Inzamam-ul-Haq
65659,2005-01-19,Pakistan,Yousuf Youhana
65659,2005-01-19,Pakistan,Abdul Razzaq
65659,2005-01-19,Pakistan,Shahid Afridi
65659,2005-01-19,Pakistan,Azhar Mahmood
65659,2005-01-19,Pakistan,Shoaib Akhtar
65659,2005-01-19,Pakistan,Naved-ul-Hasan
65660,2005-01-21,West Indies,CH Gayle
65660,2005-01-21,West Indies,WW Hinds
65660,2005-01-21,West Indies,RR Sarwan
65660,2005-01-21,West Indies,BC Lara
65660,2005-01-21,West Indies,S Chanderpaul
65660,2005-01-21,West Indies,MN Samuels
65660,2005-01-21,West Indies,DJ Bravo
65660,2005-01-21,West Indies,CO Browne
65660,2005-01-21,West Indies,M Dillon
65660,2005-01-21,West Indies,IDR Bradshaw
65660,2005-01-21,West Indies,PT Collins
65660,2005-01-21,Australia,AC Gilchrist
65660,2005-01-21,Australia,ML Hayden
65660,2005-01-21,Australia,RT Ponting
65660,2005-01-21,Australia,DR Martyn
65660,2005-01-21,Australia,A Symonds
65660,2005-01-21,Australia,MJ Clarke
65660,2005-01-21,Australia,DS Lehmann
65660,2005-01-21,Australia,SR Watson
65660,2005-01-21,Australia,B Lee
65660,2005-01-21,Australia,JN Gillespie
65660,2005-01-21,Australia,MS Kasprowicz
65661,2005-01-23,Pakistan,Salman Butt
65661,2005-01-23,Pakistan,Kamran Akmal
65661,2005-01-23,Pakistan,Shoaib Malik
65661,2005-01-23,Pakistan,Inzamam-ul-Haq
65661,2005-01-23,Pakistan,Yousuf Youhana
65661,2005-01-23,Pakistan,Mohammad Hafeez
65661,2005-01-23,Pakistan,Abdul Razzaq
65661,2005-01-23,Pakistan,Shahid Afridi
65661,2005-01-23,Pakistan,Azhar Mahmood
65661,2005-01-23,Pakistan,Naved-ul-Hasan
65661,2005-01-23,Pakistan,Iftikhar Anjum
65661,2005-01-23,Australia,MJ Clarke
65661,2005-01-23,Australia,ML Hayden
65661,2005-01-23,Australia,RT Ponting
65661,2005-01-23,Australia,DR Martyn
65661,2005-01-23,Australia,A Symonds
65661,2005-01-23,Australia,DS Lehmann
65661,2005-01-23,Australia,BJ Haddin
65661,2005-01-23,Australia,SR Watson
65661,2005-01-23,Australia,B Lee
65661,2005-01-23,Australia,GD McGrath
65661,2005-01-23,Australia,MS Kasprowicz
65662,2005-01-26,Australia,MJ Clarke
65662,2005-01-26,Australia,ML Hayden
65662,2005-01-26,Australia,RT Ponting
65662,2005-01-26,Australia,A Symonds
65662,2005-01-26,Australia,DS Lehmann
65662,2005-01-26,Australia,SM Katich
65662,2005-01-26,Australia,BJ Haddin
65662,2005-01-26,Australia,GB Hogg
65662,2005-01-26,Australia,B Lee
65662,2005-01-26,Australia,JN Gillespie
65662,2005-01-26,Australia,GD McGrath
65662,2005-01-26,West Indies,CH Gayle
65662,2005-01-26,West Indies,WW Hinds
65662,2005-01-26,West Indies,RR Sarwan
65662,2005-01-26,West Indies,S Chanderpaul
65662,2005-01-26,West Indies,BC Lara
65662,2005-01-26,West Indies,MN Samuels
65662,2005-01-26,West Indies,DJ Bravo
65662,2005-01-26,West Indies,CO Browne
65662,2005-01-26,West Indies,IDR Bradshaw
65662,2005-01-26,West Indies,M Dillon
65662,2005-01-26,West Indies,PT Collins
65664,2005-01-30,Australia,AC Gilchrist
65664,2005-01-30,Australia,ML Hayden
65664,2005-01-30,Australia,RT Ponting
65664,2005-01-30,Australia,DR Martyn
65664,2005-01-30,Australia,A Symonds
65664,2005-01-30,Australia,MJ Clarke
65664,2005-01-30,Australia,SM Katich
65664,2005-01-30,Australia,GB Hogg
65664,2005-01-30,Australia,B Lee
65664,2005-01-30,Australia,JN Gillespie
65664,2005-01-30,Australia,GD McGrath
65664,2005-01-30,Pakistan,Salman Butt
65664,2005-01-30,Pakistan,Yasir Hameed
65664,2005-01-30,Pakistan,Younis Khan
65664,2005-01-30,Pakistan,Yousuf Youhana
65664,2005-01-30,Pakistan,Inzamam-ul-Haq
65664,2005-01-30,Pakistan,Shoaib Malik
65664,2005-01-30,Pakistan,Abdul Razzaq
65664,2005-01-30,Pakistan,Shahid Afridi
65664,2005-01-30,Pakistan,Naved-ul-Hasan
65664,2005-01-30,Pakistan,Iftikhar Anjum
65664,2005-01-30,Pakistan,Mohammad Khalil
65665,2005-02-01,Pakistan,Salman Butt
65665,2005-02-01,Pakistan,Kamran Akmal
65665,2005-02-01,Pakistan,Yasir Hameed
65665,2005-02-01,Pakistan,Yousuf Youhana
65665,2005-02-01,Pakistan,Inzamam-ul-Haq
65665,2005-02-01,Pakistan,Abdul Razzaq
65665,2005-02-01,Pakistan,Shahid Afridi
65665,2005-02-01,Pakistan,Shoaib Malik
65665,2005-02-01,Pakistan,Naved-ul-Hasan
65665,2005-02-01,Pakistan,Iftikhar Anjum
65665,2005-02-01,Pakistan,Mohammad Khalil
65665,2005-02-01,West Indies,CH Gayle
65665,2005-02-01,West Indies,RL Powell
65665,2005-02-01,West Indies,RR Sarwan
65665,2005-02-01,West Indies,BC Lara
65665,2005-02-01,West Indies,S Chanderpaul
65665,2005-02-01,West Indies,WW Hinds
65665,2005-02-01,West Indies,DJ Bravo
65665,2005-02-01,West Indies,CO Browne
65665,2005-02-01,West Indies,IDR Bradshaw
65665,2005-02-01,West Indies,PT Collins
65665,2005-02-01,West Indies,Reon King
65666,2005-02-04,Australia,AC Gilchrist
65666,2005-02-04,Australia,MJ Clarke
65666,2005-02-04,Australia,RT Ponting
65666,2005-02-04,Australia,DR Martyn
65666,2005-02-04,Australia,A Symonds
65666,2005-02-04,Australia,DS Lehmann
65666,2005-02-04,Australia,SM Katich
65666,2005-02-04,Australia,SR Watson
65666,2005-02-04,Australia,B Lee
65666,2005-02-04,Australia,JN Gillespie
65666,2005-02-04,Australia,GD McGrath
65666,2005-02-04,Pakistan,Salman Butt
65666,2005-02-04,Pakistan,Kamran Akmal
65666,2005-02-04,Pakistan,Mohammad Hafeez
65666,2005-02-04,Pakistan,Yousuf Youhana
65666,2005-02-04,Pakistan,Inzamam-ul-Haq
65666,2005-02-04,Pakistan,Shoaib Malik
65666,2005-02-04,Pakistan,Abdul Razzaq
65666,2005-02-04,Pakistan,Shahid Afridi
65666,2005-02-04,Pakistan,Naved-ul-Hasan
65666,2005-02-04,Pakistan,Iftikhar Anjum
65666,2005-02-04,Pakistan,Mohammad Khalil
65708,2004-07-17,Pakistan,Yasir Hameed
65708,2004-07-17,Pakistan,Imran Farhat
65708,2004-07-17,Pakistan,Shoaib Malik
65708,2004-07-17,Pakistan,Inzamam-ul-Haq
65708,2004-07-17,Pakistan,Yousuf Youhana
65708,2004-07-17,Pakistan,Younis Khan
65708,2004-07-17,Pakistan,Abdul Razzaq
65708,2004-07-17,Pakistan,Moin Khan
65708,2004-07-17,Pakistan,Danish Kaneria
65708,2004-07-17,Pakistan,Shoaib Akhtar
65708,2004-07-17,Pakistan,Mohammad Sami
65708,2004-07-17,Bangladesh,Javed Omar
65708,2004-07-17,Bangladesh,Mohammad Ashraful
65708,2004-07-17,Bangladesh,Habibul Bashar
65708,2004-07-17,Bangladesh,Rajin Saleh
65708,2004-07-17,Bangladesh,Alok Kapali
65708,2004-07-17,Bangladesh,Mushfiqur Rahman
65708,2004-07-17,Bangladesh,Khaled Mashud
65708,2004-07-17,Bangladesh,Mohammad Rafique
65708,2004-07-17,Bangladesh,Khaled Mahmud
65708,2004-07-17,Bangladesh,Tapash Baisya
65708,2004-07-17,Bangladesh,Abdur Razzak
65713,2004-07-21,Pakistan,Imran Nazir
65713,2004-07-21,Pakistan,Yasir Hameed
65713,2004-07-21,Pakistan,Shoaib Malik
65713,2004-07-21,Pakistan,Inzamam-ul-Haq
65713,2004-07-21,Pakistan,Yousuf Youhana
65713,2004-07-21,Pakistan,Younis Khan
65713,2004-07-21,Pakistan,Abdul Razzaq
65713,2004-07-21,Pakistan,Moin Khan
65713,2004-07-21,Pakistan,Mohammad Sami
65713,2004-07-21,Pakistan,Shoaib Akhtar
65713,2004-07-21,Pakistan,Shabbir Ahmed
65713,2004-07-21,Sri Lanka,DA Gunawardene
65713,2004-07-21,Sri Lanka,ST Jayasuriya
65713,2004-07-21,Sri Lanka,MS Atapattu
65713,2004-07-21,Sri Lanka,KC Sangakkara
65713,2004-07-21,Sri Lanka,DPMD Jayawardene
65713,2004-07-21,Sri Lanka,TM Dilshan
65713,2004-07-21,Sri Lanka,UDU Chandana
65713,2004-07-21,Sri Lanka,MF Maharoof
65713,2004-07-21,Sri Lanka,WPUJC Vaas
65713,2004-07-21,Sri Lanka,DNT Zoysa
65713,2004-07-21,Sri Lanka,M Muralitharan
65714,2004-07-23,Bangladesh,Mohammad Ashraful
65714,2004-07-23,Bangladesh,Rajin Saleh
65714,2004-07-23,Bangladesh,Habibul Bashar
65714,2004-07-23,Bangladesh,Alok Kapali
65714,2004-07-23,Bangladesh,Faisal Hossain
65714,2004-07-23,Bangladesh,Manjural Islam Rana
65714,2004-07-23,Bangladesh,Khaled Mashud
65714,2004-07-23,Bangladesh,Abdur Razzak
65714,2004-07-23,Bangladesh,Mohammad Rafique
65714,2004-07-23,Bangladesh,Khaled Mahmud
65714,2004-07-23,Bangladesh,Tapash Baisya
65714,2004-07-23,Sri Lanka,DA Gunawardene
65714,2004-07-23,Sri Lanka,ST Jayasuriya
65714,2004-07-23,Sri Lanka,MS Atapattu
65714,2004-07-23,Sri Lanka,KC Sangakkara
65714,2004-07-23,Sri Lanka,DPMD Jayawardene
65714,2004-07-23,Sri Lanka,TM Dilshan
65714,2004-07-23,Sri Lanka,UDU Chandana
65714,2004-07-23,Sri Lanka,MF Maharoof
65714,2004-07-23,Sri Lanka,WPUJC Vaas
65714,2004-07-23,Sri Lanka,M Muralitharan
65714,2004-07-23,Sri Lanka,SL Malinga
65716,2004-07-27,India,SR Tendulkar
65716,2004-07-27,India,V Sehwag
65716,2004-07-27,India,SC Ganguly
65716,2004-07-27,India,R Dravid
65716,2004-07-27,India,Yuvraj Singh
65716,2004-07-27,India,M Kaif
65716,2004-07-27,India,PA Patel
65716,2004-07-27,India,IK Pathan
65716,2004-07-27,India,Harbhajan Singh
65716,2004-07-27,India,Z Khan
65716,2004-07-27,India,A Kumble
65716,2004-07-27,Sri Lanka,DA Gunawardene
65716,2004-07-27,Sri Lanka,ST Jayasuriya
65716,2004-07-27,Sri Lanka,WS Jayantha
65716,2004-07-27,Sri Lanka,MS Atapattu
65716,2004-07-27,Sri Lanka,KC Sangakkara
65716,2004-07-27,Sri Lanka,DPMD Jayawardene
65716,2004-07-27,Sri Lanka,TM Dilshan
65716,2004-07-27,Sri Lanka,UDU Chandana
65716,2004-07-27,Sri Lanka,MF Maharoof
65716,2004-07-27,Sri Lanka,DNT Zoysa
65716,2004-07-27,Sri Lanka,SL Malinga
65718,2004-08-01,Sri Lanka,DA Gunawardene
65718,2004-08-01,Sri Lanka,ST Jayasuriya
65718,2004-08-01,Sri Lanka,MS Atapattu
65718,2004-08-01,Sri Lanka,KC Sangakkara
65718,2004-08-01,Sri Lanka,DPMD Jayawardene
65718,2004-08-01,Sri Lanka,TM Dilshan
65718,2004-08-01,Sri Lanka,UDU Chandana
65718,2004-08-01,Sri Lanka,MF Maharoof
65718,2004-08-01,Sri Lanka,WPUJC Vaas
65718,2004-08-01,Sri Lanka,DNT Zoysa
65718,2004-08-01,Sri Lanka,M Muralitharan
65718,2004-08-01,India,V Sehwag
65718,2004-08-01,India,SR Tendulkar
65718,2004-08-01,India,SC Ganguly
65718,2004-08-01,India,VVS Laxman
65718,2004-08-01,India,R Dravid
65718,2004-08-01,India,Yuvraj Singh
65718,2004-08-01,India,M Kaif
65718,2004-08-01,India,IK Pathan
65718,2004-08-01,India,Harbhajan Singh
65718,2004-08-01,India,Z Khan
65718,2004-08-01,India,A Nehra
657637,2013-12-18,Pakistan,Sharjeel Khan
657637,2013-12-18,Pakistan,Ahmed Shehzad
657637,2013-12-18,Pakistan,Mohammad Hafeez
657637,2013-12-18,Pakistan,Sohaib Maqsood
657637,2013-12-18,Pakistan,Shahid Afridi
657637,2013-12-18,Pakistan,Umar Akmal
657637,2013-12-18,Pakistan,Bilawal Bhatti
657637,2013-12-18,Pakistan,Misbah-ul-Haq
657637,2013-12-18,Pakistan,Sohail Tanvir
657637,2013-12-18,Pakistan,Saeed Ajmal
657637,2013-12-18,Pakistan,Junaid Khan
657637,2013-12-18,Sri Lanka,MDKJ Perera
657637,2013-12-18,Sri Lanka,TM Dilshan
657637,2013-12-18,Sri Lanka,KC Sangakkara
657637,2013-12-18,Sri Lanka,LD Chandimal
657637,2013-12-18,Sri Lanka,HDRL Thirimanne
657637,2013-12-18,Sri Lanka,AD Mathews
657637,2013-12-18,Sri Lanka,NLTC Perera
657637,2013-12-18,Sri Lanka,S Prasanna
657637,2013-12-18,Sri Lanka,SMSM Senanayake
657637,2013-12-18,Sri Lanka,SL Malinga
657637,2013-12-18,Sri Lanka,RAS Lakmal
657639,2013-12-20,Pakistan,Sharjeel Khan
657639,2013-12-20,Pakistan,Ahmed Shehzad
657639,2013-12-20,Pakistan,Mohammad Hafeez
657639,2013-12-20,Pakistan,Sohaib Maqsood
657639,2013-12-20,Pakistan,Misbah-ul-Haq
657639,2013-12-20,Pakistan,Shahid Afridi
657639,2013-12-20,Pakistan,Umar Akmal
657639,2013-12-20,Pakistan,Bilawal Bhatti
657639,2013-12-20,Pakistan,Sohail Tanvir
657639,2013-12-20,Pakistan,Saeed Ajmal
657639,2013-12-20,Pakistan,Junaid Khan
657639,2013-12-20,Sri Lanka,MDKJ Perera
657639,2013-12-20,Sri Lanka,TM Dilshan
657639,2013-12-20,Sri Lanka,KC Sangakkara
657639,2013-12-20,Sri Lanka,LD Chandimal
657639,2013-12-20,Sri Lanka,NLTC Perera
657639,2013-12-20,Sri Lanka,AD Mathews
657639,2013-12-20,Sri Lanka,KMDN Kulasekara
657639,2013-12-20,Sri Lanka,S Prasanna
657639,2013-12-20,Sri Lanka,FDM Karunaratne
657639,2013-12-20,Sri Lanka,SMSM Senanayake
657639,2013-12-20,Sri Lanka,SL Malinga
657641,2013-12-22,Pakistan,Sharjeel Khan
657641,2013-12-22,Pakistan,Ahmed Shehzad
657641,2013-12-22,Pakistan,Mohammad Hafeez
657641,2013-12-22,Pakistan,Sohaib Maqsood
657641,2013-12-22,Pakistan,Misbah-ul-Haq
657641,2013-12-22,Pakistan,Shahid Afridi
657641,2013-12-22,Pakistan,Umar Akmal
657641,2013-12-22,Pakistan,Bilawal Bhatti
657641,2013-12-22,Pakistan,Saeed Ajmal
657641,2013-12-22,Pakistan,Junaid Khan
657641,2013-12-22,Pakistan,Umar Gul
657641,2013-12-22,Sri Lanka,MDKJ Perera
657641,2013-12-22,Sri Lanka,TM Dilshan
657641,2013-12-22,Sri Lanka,FDM Karunaratne
657641,2013-12-22,Sri Lanka,KC Sangakkara
657641,2013-12-22,Sri Lanka,LD Chandimal
657641,2013-12-22,Sri Lanka,AD Mathews
657641,2013-12-22,Sri Lanka,KMDN Kulasekara
657641,2013-12-22,Sri Lanka,S Prasanna
657641,2013-12-22,Sri Lanka,NLTC Perera
657641,2013-12-22,Sri Lanka,SMSM Senanayake
657641,2013-12-22,Sri Lanka,SL Malinga
657643,2013-12-25,Pakistan,Sharjeel Khan
657643,2013-12-25,Pakistan,Ahmed Shehzad
657643,2013-12-25,Pakistan,Mohammad Hafeez
657643,2013-12-25,Pakistan,Sohaib Maqsood
657643,2013-12-25,Pakistan,Misbah-ul-Haq
657643,2013-12-25,Pakistan,Umar Akmal
657643,2013-12-25,Pakistan,Shahid Afridi
657643,2013-12-25,Pakistan,Bilawal Bhatti
657643,2013-12-25,Pakistan,Saeed Ajmal
657643,2013-12-25,Pakistan,Junaid Khan
657643,2013-12-25,Pakistan,Umar Gul
657643,2013-12-25,Sri Lanka,MDKJ Perera
657643,2013-12-25,Sri Lanka,TM Dilshan
657643,2013-12-25,Sri Lanka,KC Sangakkara
657643,2013-12-25,Sri Lanka,LD Chandimal
657643,2013-12-25,Sri Lanka,SMA Priyanjan
657643,2013-12-25,Sri Lanka,AD Mathews
657643,2013-12-25,Sri Lanka,KMDN Kulasekara
657643,2013-12-25,Sri Lanka,KDK Vithanage
657643,2013-12-25,Sri Lanka,SMSM Senanayake
657643,2013-12-25,Sri Lanka,RAS Lakmal
657643,2013-12-25,Sri Lanka,SL Malinga
657645,2013-12-27,Pakistan,Sharjeel Khan
657645,2013-12-27,Pakistan,Ahmed Shehzad
657645,2013-12-27,Pakistan,Mohammad Hafeez
657645,2013-12-27,Pakistan,Sohaib Maqsood
657645,2013-12-27,Pakistan,Misbah-ul-Haq
657645,2013-12-27,Pakistan,Umar Akmal
657645,2013-12-27,Pakistan,Anwar Ali
657645,2013-12-27,Pakistan,Abdur Rehman
657645,2013-12-27,Pakistan,Umar Gul
657645,2013-12-27,Pakistan,Saeed Ajmal
657645,2013-12-27,Pakistan,Junaid Khan
657645,2013-12-27,Sri Lanka,MDKJ Perera
657645,2013-12-27,Sri Lanka,TM Dilshan
657645,2013-12-27,Sri Lanka,KC Sangakkara
657645,2013-12-27,Sri Lanka,LD Chandimal
657645,2013-12-27,Sri Lanka,SMA Priyanjan
657645,2013-12-27,Sri Lanka,AD Mathews
657645,2013-12-27,Sri Lanka,KDK Vithanage
657645,2013-12-27,Sri Lanka,SMSM Senanayake
657645,2013-12-27,Sri Lanka,SL Malinga
657645,2013-12-27,Sri Lanka,BAW Mendis
657645,2013-12-27,Sri Lanka,RAS Lakmal
65803,2003-04-03,Pakistan,Taufeeq Umar
65803,2003-04-03,Pakistan,Mohammad Hafeez
65803,2003-04-03,Pakistan,Naved Latif
65803,2003-04-03,Pakistan,Yousuf Youhana
65803,2003-04-03,Pakistan,Younis Khan
