match_id,venue,date,innings,team,pp_runs,pp_wkts,mid_runs,mid_wkts,dth_runs,dth_wkts
1000887,"Brisbane Cricket Ground, Woolloongabba",2017-01-13,1,Australia,61,3,132,4,75,2
1000887,"Brisbane Cricket Ground, Woolloongabba",2017-01-13,2,Pakistan,47,1,116,7,13,2
1000889,Melbourne Cricket Ground,2017-01-15,1,Australia,49,3,127,2,44,5
1000889,Melbourne Cricket Ground,2017-01-15,2,Pakistan,36,0,147,3,38,1
1000891,Western Australia Cricket Association Ground,2017-01-19,1,Pakistan,50,1,163,3,50,3
1000891,Western Australia Cricket Association Ground,2017-01-19,2,Australia,45,2,188,1,32,0
1000893,Sydney Cricket Ground,2017-01-22,1,Australia,63,0,172,3,118,3
1000893,Sydney Cricket Ground,2017-01-22,2,Pakistan,68,1,174,5,25,4
1000895,Adelaide Oval,2017-01-26,1,Australia,67,0,202,0,100,7
1000895,Adelaide Oval,2017-01-26,2,Pakistan,50,1,196,5,66,4
1001371,Sydney Cricket Ground,2016-12-04,1,Australia,47,2,164,2,113,4
1001371,Sydney Cricket Ground,2016-12-04,2,New Zealand,44,2,183,5,29,3
1001373,Manuka Oval,2016-12-06,1,Australia,54,0,198,3,126,2
1001373,Manuka Oval,2016-12-06,2,New Zealand,53,2,181,4,28,4
1001375,Melbourne Cricket Ground,2016-12-09,1,Australia,31,2,150,3,83,3
1001375,Melbourne Cricket Ground,2016-12-09,2,New Zealand,48,1,99,9,0,0
1007649,Harare Sports Club,2016-06-11,2,India,27,1,131,0,15,0
1007651,Harare Sports Club,2016-06-13,2,India,42,0,87,2,0,0
1007653,Harare Sports Club,2016-06-15,2,India,43,0,83,0,0,0
1019973,Hagley Oval,2016-12-26,1,New Zealand,50,1,188,3,103,3
1019973,Hagley Oval,2016-12-26,2,Bangladesh,43,1,191,6,30,3
1019975,Saxton Oval,2016-12-29,1,New Zealand,37,1,139,5,75,4
1019975,Saxton Oval,2016-12-29,2,Bangladesh,32,1,143,8,9,1
1019977,Saxton Oval,2016-12-31,1,Bangladesh,44,0,135,7,57,2
1019977,Saxton Oval,2016-12-31,2,New Zealand,44,2,180,1,15,0
1020013,Eden Park,2017-01-30,1,New Zealand,62,1,153,5,71,3
1020013,Eden Park,2017-01-30,2,Australia,45,3,148,4,87,3
1020017,Seddon Park,2017-02-05,1,New Zealand,59,1,149,4,73,4
1020017,Seddon Park,2017-02-05,2,Australia,52,2,147,5,58,3
1020031,Seddon Park,2017-02-19,1,New Zealand,54,1,153,6,0,0
1020031,Seddon Park,2017-02-19,2,South Africa,52,0,158,6,0,0
1020033,Hagley Oval,2017-02-22,1,New Zealand,39,1,161,3,89,0
1020033,Hagley Oval,2017-02-22,2,South Africa,48,1,156,5,79,3
1020035,Westpac Stadium,2017-02-25,1,South Africa,48,1,135,5,88,2
1020035,Westpac Stadium,2017-02-25,2,New Zealand,38,2,74,8,0,0
1020037,Seddon Park,2017-03-01,1,South Africa,51,1,122,5,106,2
1020037,Seddon Park,2017-03-01,2,New Zealand,57,1,177,1,46,1
1020039,Eden Park,2017-03-04,1,New Zealand,41,1,107,8,1,1
1020039,Eden Park,2017-03-04,2,South Africa,32,1,118,3,0,0
1022347,Kennington Oval,2017-06-01,1,Bangladesh,36,0,187,2,82,4
1022347,Kennington Oval,2017-06-01,2,England,51,1,180,1,77,0
1022349,Edgbaston,2017-06-02,1,New Zealand,68,1,189,3,34,6
1022349,Edgbaston,2017-06-02,2,Australia,53,3,0,0,0,0
1022351,Kennington Oval,2017-06-03,1,South Africa,32,0,189,3,78,3
1022351,Kennington Oval,2017-06-03,2,Sri Lanka,87,1,107,8,9,1
1022353,Edgbaston,2017-06-04,1,India,46,0,167,2,106,1
1022353,Edgbaston,2017-06-04,2,Pakistan,51,1,113,8,0,0
1022355,Kennington Oval,2017-06-05,1,Bangladesh,37,1,134,5,11,4
1022355,Kennington Oval,2017-06-05,2,Australia,57,1,26,0,0,0
1022357,Sophia Gardens,2017-06-06,1,England,50,1,171,4,89,5
1022357,Sophia Gardens,2017-06-06,2,New Zealand,40,1,158,5,25,4
1022359,Edgbaston,2017-06-07,1,South Africa,47,1,109,5,63,2
1022359,Edgbaston,2017-06-07,2,Pakistan,42,2,77,1,0,0
1022361,Kennington Oval,2017-06-08,1,India,48,0,170,3,103,3
1022361,Kennington Oval,2017-06-08,2,Sri Lanka,44,1,203,2,75,1
1022363,Sophia Gardens,2017-06-09,1,New Zealand,60,1,143,3,62,4
1022363,Sophia Gardens,2017-06-09,2,Bangladesh,24,3,172,1,72,1
1022365,Edgbaston,2017-06-10,1,Australia,56,1,164,3,57,5
1022365,Edgbaston,2017-06-10,2,England,58,3,178,1,4,0
1022367,Kennington Oval,2017-06-11,1,South Africa,35,0,143,6,13,4
1022367,Kennington Oval,2017-06-11,2,India,37,1,156,1,0,0
1022369,Sophia Gardens,2017-06-12,1,Sri Lanka,50,1,135,6,51,3
1022369,Sophia Gardens,2017-06-12,2,Pakistan,65,0,133,7,39,0
1022371,Sophia Gardens,2017-06-14,1,England,52,1,117,5,42,4
1022371,Sophia Gardens,2017-06-14,2,Pakistan,49,0,166,2,0,0
1022373,Edgbaston,2017-06-15,1,Bangladesh,46,2,161,3,57,2
1022373,Edgbaston,2017-06-15,2,India,63,0,198,1,4,0
1022375,Kennington Oval,2017-06-18,1,Pakistan,56,0,191,3,91,1
1022375,Kennington Oval,2017-06-18,2,India,47,3,111,7,0,0
1027315,"Sir Vivian Richards Stadium, North Sound",2017-03-03,1,England,38,2,158,2,100,2
1027315,"Sir Vivian Richards Stadium, North Sound",2017-03-03,2,West Indies,37,1,164,4,50,5
1027317,"Sir Vivian Richards Stadium, North Sound",2017-03-05,1,West Indies,35,2,141,4,49,4
1027317,"Sir Vivian Richards Stadium, North Sound",2017-03-05,2,England,69,1,120,5,37,0
1027319,"Kensington Oval, Bridgetown",2017-03-09,1,England,39,1,202,2,87,7
1027319,"Kensington Oval, Bridgetown",2017-03-09,2,West Indies,27,3,115,7,0,0
1029001,County Ground,2017-05-05,2,England,69,1,58,2,0,0
1029003,Lord's,2017-05-07,1,England,45,0,175,4,108,2
1029819,Shere Bangla National Stadium,2016-10-07,1,England,53,1,167,3,89,4
1029819,Shere Bangla National Stadium,2016-10-07,2,Bangladesh,50,1,206,3,32,6
1029821,Shere Bangla National Stadium,2016-10-09,1,Bangladesh,30,2,133,4,75,2
1029821,Shere Bangla National Stadium,2016-10-09,2,England,31,4,131,5,42,1
1029823,Zahur Ahmed Chowdhury Stadium,2016-10-12,1,Bangladesh,42,0,156,6,79,0
1029823,Zahur Ahmed Chowdhury Stadium,2016-10-12,2,England,49,0,172,4,57,2
1030219,Himachal Pradesh Cricket Association Stadium,2016-10-16,1,New Zealand,42,3,123,5,25,2
1030219,Himachal Pradesh Cricket Association Stadium,2016-10-16,2,India,49,1,145,3,0,0
1030221,Feroz Shah Kotla,2016-10-20,1,New Zealand,50,1,152,2,40,6
1030221,Feroz Shah Kotla,2016-10-20,2,India,35,1,143,5,58,4
1030223,"Punjab Cricket Association Stadium, Mohali",2016-10-23,1,New Zealand,64,1,147,7,74,2
1030223,"Punjab Cricket Association Stadium, Mohali",2016-10-23,2,India,45,2,168,1,76,0
1030225,JSCA International Stadium Complex,2016-10-26,1,New Zealand,80,0,119,4,61,3
1030225,JSCA International Stadium Complex,2016-10-26,2,India,50,1,139,6,52,3
1030227,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2016-10-29,1,India,45,1,154,3,70,2
1030227,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2016-10-29,2,New Zealand,46,2,33,8,0,0
1031425,Headingley,2017-05-24,1,England,58,1,179,4,102,1
1031425,Headingley,2017-05-24,2,South Africa,59,1,173,7,35,2
1031427,The Rose Bowl,2017-05-27,1,England,43,1,176,3,111,2
1031427,The Rose Bowl,2017-05-27,2,South Africa,56,1,182,3,90,1
1031429,Lord's,2017-05-29,1,England,40,6,113,4,0,0
1031429,Lord's,2017-05-29,2,South Africa,57,0,99,3,0,0
1031667,Old Trafford,2017-09-19,1,West Indies,55,2,126,5,23,2
1031667,Old Trafford,2017-09-19,2,England,69,1,141,2,0,0
1031669,Trent Bridge,2017-09-21,1,England,21,0,0,0,0,0
1031671,County Ground,2017-09-24,1,England,65,1,181,5,123,3
1031671,County Ground,2017-09-24,2,West Indies,73,1,172,9,0,0
1031673,Kennington Oval,2017-09-27,1,West Indies,55,3,170,1,131,2
1031673,Kennington Oval,2017-09-27,2,England,57,0,201,5,0,0
1031675,The Rose Bowl,2017-09-29,1,West Indies,65,1,130,3,93,2
1031675,The Rose Bowl,2017-09-29,2,England,71,0,223,1,0,0
1033361,Malahide,2017-05-12,1,Bangladesh,43,2,114,2,0,0
1033363,Malahide,2017-05-14,1,New Zealand,57,2,145,2,87,3
1033365,Clontarf Cricket Club Ground,2017-05-17,1,Bangladesh,46,0,144,5,67,4
1033365,Clontarf Cricket Club Ground,2017-05-17,2,New Zealand,48,1,157,3,53,2
1033367,Malahide,2017-05-19,2,Bangladesh,69,0,113,2,0,0
1033369,Malahide,2017-05-21,1,New Zealand,70,0,152,3,122,3
1033371,Clontarf Cricket Club Ground,2017-05-24,1,New Zealand,60,1,157,3,53,4
1033371,Clontarf Cricket Club Ground,2017-05-24,2,Bangladesh,46,1,156,4,69,0
1034819,Maharashtra Cricket Association Stadium,2017-01-15,1,England,67,1,168,3,115,3
1034819,Maharashtra Cricket Association Stadium,2017-01-15,2,India,51,2,240,4,65,1
1034821,Barabati Stadium,2017-01-19,1,India,43,3,218,0,120,3
1034821,Barabati Stadium,2017-01-19,2,England,66,1,203,4,97,3
1034823,Eden Gardens,2017-01-22,1,England,43,0,182,4,96,4
1034823,Eden Gardens,2017-01-22,2,India,52,2,177,3,87,4
1050223,Sharjah Cricket Stadium,2016-09-30,1,Pakistan,60,1,157,4,67,4
1050223,Sharjah Cricket Stadium,2016-09-30,2,West Indies,30,1,145,9,0,0
1050225,Sharjah Cricket Stadium,2016-10-02,1,Pakistan,55,2,185,1,97,2
1050225,Sharjah Cricket Stadium,2016-10-02,2,West Indies,46,1,171,4,61,2
1050227,Sheikh Zayed Stadium,2016-10-05,1,Pakistan,66,0,173,3,69,3
1050227,Sheikh Zayed Stadium,2016-10-05,2,West Indies,46,1,113,5,13,4
1059710,Harare Sports Club,2016-11-14,2,Sri Lanka,56,0,99,2,0,0
1059711,Harare Sports Club,2016-11-16,1,West Indies,27,2,130,2,70,6
1059711,Harare Sports Club,2016-11-16,2,Sri Lanka,32,3,111,4,22,3
1059712,Queens Sports Club,2016-11-19,2,West Indies,56,1,136,1,65,6
1059714,Queens Sports Club,2016-11-23,1,Sri Lanka,71,1,169,2,90,4
1059714,Queens Sports Club,2016-11-23,2,West Indies,79,1,181,4,69,4
1059715,Queens Sports Club,2016-11-25,2,West Indies,35,3,89,2,0,0
1059716,Queens Sports Club,2016-11-27,2,Sri Lanka,56,3,110,1,0,0
1072310,Melbourne Cricket Ground,2018-01-14,1,Australia,52,1,169,4,83,3
1072310,Melbourne Cricket Ground,2018-01-14,2,England,87,2,182,0,39,3
1072311,"Brisbane Cricket Ground, Woolloongabba",2018-01-19,1,Australia,56,0,157,4,57,5
1072311,"Brisbane Cricket Ground, Woolloongabba",2018-01-19,2,England,60,1,183,5,31,0
1072312,Sydney Cricket Ground,2018-01-21,1,England,47,2,153,4,102,0
1072312,Sydney Cricket Ground,2018-01-21,2,Australia,49,2,164,3,73,1
1072313,Adelaide Oval,2018-01-26,1,England,18,5,144,3,34,2
1072313,Adelaide Oval,2018-01-26,2,Australia,61,2,136,5,0,0
1072314,Perth Stadium,2018-01-28,1,England,66,0,150,6,43,4
1072314,Perth Stadium,2018-01-28,2,Australia,63,1,144,7,40,2
1075504,Diamond Oval,2017-10-15,1,Bangladesh,44,1,158,3,76,3
1075504,Diamond Oval,2017-10-15,2,South Africa,61,0,199,0,22,0
1075505,Boland Park,2017-10-18,1,South Africa,50,0,205,3,98,3
1075505,Boland Park,2017-10-18,2,Bangladesh,62,1,156,4,31,5
1075506,Buffalo Park,2017-10-22,1,South Africa,69,0,212,2,88,5
1075506,Buffalo Park,2017-10-22,2,Bangladesh,47,3,122,5,0,2
1077949,Providence Stadium,2017-04-07,1,Pakistan,59,0,157,3,92,2
1077949,Providence Stadium,2017-04-07,2,West Indies,49,1,167,3,93,2
1077950,Providence Stadium,2017-04-09,1,Pakistan,46,2,142,3,94,0
1077950,Providence Stadium,2017-04-09,2,West Indies,51,3,137,5,20,2
1077951,Providence Stadium,2017-04-11,1,West Indies,44,2,117,1,72,6
1077951,Providence Stadium,2017-04-11,2,Pakistan,45,3,162,1,29,0
1083446,Rangiri Dambulla International Stadium,2017-03-25,1,Bangladesh,64,1,151,2,109,2
1083446,Rangiri Dambulla International Stadium,2017-03-25,2,Sri Lanka,30,2,173,5,31,3
1083447,Rangiri Dambulla International Stadium,2017-03-28,1,Sri Lanka,48,1,187,3,76,6
1083448,Sinhalese Sports Club Ground,2017-04-01,1,Sri Lanka,76,0,127,5,77,4
1083448,Sinhalese Sports Club Ground,2017-04-01,2,Bangladesh,60,3,122,5,28,2
1098206,"Queen's Park Oval, Port of Spain",2017-06-23,1,India,47,0,152,3,0,0
1098207,"Queen's Park Oval, Port of Spain",2017-06-25,1,India,63,0,208,4,39,1
1098207,"Queen's Park Oval, Port of Spain",2017-06-25,2,West Indies,31,2,160,4,14,0
1098208,"Sir Vivian Richards Stadium, North Sound",2017-06-30,1,India,34,2,117,1,100,1
1098208,"Sir Vivian Richards Stadium, North Sound",2017-06-30,2,West Indies,40,1,118,9,0,0
1098209,"Sir Vivian Richards Stadium, North Sound",2017-07-02,1,West Indies,31,0,126,5,32,4
1098209,"Sir Vivian Richards Stadium, North Sound",2017-07-02,2,India,33,2,94,3,51,5
1098210,"Sabina Park, Kingston",2017-07-06,1,West Indies,49,1,115,4,41,4
1098210,"Sabina Park, Kingston",2017-07-06,2,India,50,1,156,1,0,0
1104478,Galle International Stadium,2017-06-30,1,Sri Lanka,51,1,187,2,78,2
1104479,Galle International Stadium,2017-07-02,2,Sri Lanka,45,2,113,1,0,0
1104480,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2017-07-06,2,Sri Lanka,69,0,179,2,64,0
1104481,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2017-07-08,1,Sri Lanka,62,0,159,2,79,4
1104482,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2017-07-10,1,Sri Lanka,34,3,112,4,57,1
1109605,Rangiri Dambulla International Stadium,2017-08-20,1,Sri Lanka,55,0,141,8,20,2
1109605,Rangiri Dambulla International Stadium,2017-08-20,2,India,64,1,156,0,0,0
1109606,Pallekele International Cricket Stadium,2017-08-24,1,Sri Lanka,52,1,127,4,57,3
1109606,Pallekele International Cricket Stadium,2017-08-24,2,India,68,0,133,7,30,0
1109607,Pallekele International Cricket Stadium,2017-08-27,1,Sri Lanka,37,2,122,3,58,4
1109607,Pallekele International Cricket Stadium,2017-08-27,2,India,35,2,151,2,32,0
1109608,"R.Premadasa Stadium, Khettarama",2017-08-31,1,India,67,1,217,4,91,0
1109608,"R.Premadasa Stadium, Khettarama",2017-08-31,2,Sri Lanka,40,3,152,4,15,3
1109609,"R.Premadasa Stadium, Khettarama",2017-09-03,1,Sri Lanka,64,3,125,1,49,6
1109609,"R.Premadasa Stadium, Khettarama",2017-09-03,2,India,53,2,156,1,30,1
1115775,Seddon Park,2018-02-25,1,England,41,1,176,4,67,3
1115775,Seddon Park,2018-02-25,2,New Zealand,28,3,177,1,82,3
1115776,Bay Oval,2018-02-28,1,New Zealand,34,2,125,6,64,2
1115776,Bay Oval,2018-02-28,2,England,47,2,178,2,0,0
1115777,Westpac Stadium,2018-03-03,1,England,36,1,130,3,68,6
1115777,Westpac Stadium,2018-03-03,2,New Zealand,47,1,121,5,62,2
1115778,University Oval,2018-03-07,1,England,77,0,199,4,59,5
1115778,University Oval,2018-03-07,2,New Zealand,44,2,212,1,83,2
1115779,Hagley Oval,2018-03-10,1,New Zealand,27,2,133,4,63,4
1115779,Hagley Oval,2018-03-10,2,England,65,0,164,3,0,0
1115795,Cobham Oval (New),2017-12-20,1,West Indies,40,0,147,7,61,2
1115795,Cobham Oval (New),2017-12-20,2,New Zealand,69,0,142,4,38,1
1115796,Hagley Oval,2017-12-23,1,New Zealand,66,1,156,4,103,1
1115796,Hagley Oval,2017-12-23,2,West Indies,53,4,68,6,0,0
1115797,Hagley Oval,2017-12-26,1,New Zealand,35,3,96,1,0,0
1115797,Hagley Oval,2017-12-26,2,West Indies,57,5,42,4,0,0
1115802,Basin Reserve,2018-01-06,1,New Zealand,62,0,166,4,87,3
1115802,Basin Reserve,2018-01-06,2,Pakistan,40,4,126,2,0,0
1115803,Saxton Oval,2018-01-09,1,Pakistan,39,2,121,5,86,2
1115803,Saxton Oval,2018-01-09,2,New Zealand,48,2,103,0,0,0
1115804,University Oval,2018-01-13,1,New Zealand,37,1,158,2,62,7
1115804,University Oval,2018-01-13,2,Pakistan,9,3,65,7,0,0
1115805,Seddon Park,2018-01-16,1,Pakistan,43,2,130,3,89,3
1115805,Seddon Park,2018-01-16,2,New Zealand,59,0,147,5,57,0
1115806,Basin Reserve,2018-01-19,1,New Zealand,66,1,139,1,66,5
1115806,Basin Reserve,2018-01-19,2,Pakistan,34,3,138,4,84,3
1119496,"MA Chidambaram Stadium, Chepauk",2017-09-17,1,India,34,3,164,2,83,2
1119496,"MA Chidambaram Stadium, Chepauk",2017-09-17,2,Australia,47,4,90,5,0,0
1119497,Eden Gardens,2017-09-21,1,India,44,1,163,5,45,4
1119497,Eden Gardens,2017-09-21,2,Australia,47,2,135,7,20,1
1119498,Holkar Cricket Stadium,2017-09-24,1,Australia,49,0,185,2,59,4
1119498,Holkar Cricket Stadium,2017-09-24,2,India,68,0,172,4,54,1
1119499,M.Chinnaswamy Stadium,2017-09-28,1,Australia,63,0,185,3,86,2
1119499,M.Chinnaswamy Stadium,2017-09-28,2,India,65,0,175,4,73,4
1119500,"Vidarbha Cricket Association Stadium, Jamtha",2017-10-01,1,Australia,60,0,130,4,52,5
1119500,"Vidarbha Cricket Association Stadium, Jamtha",2017-10-01,2,India,43,0,188,3,12,0
1119537,Kennington Oval,2018-06-13,1,Australia,51,2,140,4,23,4
1119537,Kennington Oval,2018-06-13,2,England,48,3,153,4,17,0
1119538,Sophia Gardens,2018-06-16,1,England,71,1,182,3,89,4
1119538,Sophia Gardens,2018-06-16,2,Australia,60,1,176,4,68,5
1119539,Trent Bridge,2018-06-19,1,England,79,0,277,3,125,3
1119539,Trent Bridge,2018-06-19,2,Australia,83,1,156,9,0,0
1119540,Riverside Ground,2018-06-21,1,Australia,61,0,167,3,82,5
1119540,Riverside Ground,2018-06-21,2,England,76,0,184,4,54,0
1119541,Old Trafford,2018-06-24,1,Australia,79,2,126,8,0,0
1119541,Old Trafford,2018-06-24,2,England,34,4,133,4,41,1
1119546,Trent Bridge,2018-07-12,1,England,71,0,131,5,66,5
1119546,Trent Bridge,2018-07-12,2,India,74,1,193,1,2,0
1119547,Lord's,2018-07-14,1,England,69,0,159,5,94,2
1119547,Lord's,2018-07-14,2,India,57,2,137,5,42,3
1119548,Headingley,2018-07-17,1,India,32,1,164,5,60,2
1119548,Headingley,2018-07-17,2,England,78,2,158,0,24,0
1120090,Wankhede Stadium,2017-10-22,1,India,37,2,160,2,83,4
1120090,Wankhede Stadium,2017-10-22,2,New Zealand,52,1,160,2,72,1
1120091,Maharashtra Cricket Association Stadium,2017-10-25,1,New Zealand,35,3,133,3,62,3
1120091,Maharashtra Cricket Association Stadium,2017-10-25,2,India,64,1,140,2,28,1
1120092,Green Park,2017-10-29,1,India,53,1,199,0,85,5
1120092,Green Park,2017-10-29,2,New Zealand,74,1,173,2,84,4
1120286,Dubai International Cricket Stadium,2017-10-13,1,Pakistan,36,1,167,2,89,3
1120286,Dubai International Cricket Stadium,2017-10-13,2,Sri Lanka,48,2,120,5,41,1
1120287,Sheikh Zayed Stadium,2017-10-16,1,Pakistan,40,3,110,3,69,3
1120287,Sheikh Zayed Stadium,2017-10-16,2,Sri Lanka,30,1,107,6,50,3
1120288,Sheikh Zayed Stadium,2017-10-18,1,Sri Lanka,53,0,99,6,56,4
1120288,Sheikh Zayed Stadium,2017-10-18,2,Pakistan,53,0,146,2,10,1
1120289,Sharjah Cricket Stadium,2017-10-20,1,Sri Lanka,58,2,106,6,9,2
1120289,Sharjah Cricket Stadium,2017-10-20,2,Pakistan,40,2,137,1,0,0
1120290,Sharjah Cricket Stadium,2017-10-23,1,Sri Lanka,39,5,64,5,0,0
1120290,Sharjah Cricket Stadium,2017-10-23,2,Pakistan,49,0,56,1,0,0
1122279,Kingsmead,2018-02-01,1,South Africa,49,1,151,4,69,3
1122279,Kingsmead,2018-02-01,2,India,49,1,187,1,34,2
1122280,SuperSport Park,2018-02-04,1,South Africa,39,1,79,9,0,0
1122280,SuperSport Park,2018-02-04,2,India,57,1,62,0,0,0
1122281,Newlands,2018-02-07,1,India,50,1,173,3,80,2
1122281,Newlands,2018-02-07,2,South Africa,48,1,131,9,0,0
1122282,The Wanderers Stadium,2018-02-10,1,India,53,1,177,3,59,3
1122282,The Wanderers Stadium,2018-02-10,2,South Africa,53,1,154,4,0,0
1122283,St George's Park,2018-02-13,1,India,61,1,158,2,55,4
1122283,St George's Park,2018-02-13,2,South Africa,52,1,140,5,9,4
1122284,SuperSport Park,2018-02-16,1,South Africa,44,2,118,5,42,3
1122284,SuperSport Park,2018-02-16,2,India,63,1,143,1,0,0
1122726,Himachal Pradesh Cricket Association Stadium,2017-12-10,1,India,11,3,101,7,0,0
1122726,Himachal Pradesh Cricket Association Stadium,2017-12-10,2,Sri Lanka,42,2,72,1,0,0
1122727,"Punjab Cricket Association IS Bindra Stadium, Mohali",2017-12-13,1,India,33,0,212,1,147,3
1122727,"Punjab Cricket Association IS Bindra Stadium, Mohali",2017-12-13,2,Sri Lanka,41,2,162,5,48,1
1122728,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2017-12-17,1,Sri Lanka,68,1,143,7,4,2
1122728,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2017-12-17,2,India,55,1,164,1,0,0
1130737,"Shere Bangla National Stadium, Mirpur",2018-01-15,2,Bangladesh,55,1,116,1,0,0
1130738,"Shere Bangla National Stadium, Mirpur",2018-01-17,2,Sri Lanka,61,2,174,5,43,3
1130739,"Shere Bangla National Stadium, Mirpur",2018-01-19,1,Bangladesh,50,0,193,3,77,4
1130739,"Shere Bangla National Stadium, Mirpur",2018-01-19,2,Sri Lanka,44,2,113,8,0,0
1130740,"Shere Bangla National Stadium, Mirpur",2018-01-21,2,Sri Lanka,33,1,133,4,36,0
1130741,"Shere Bangla National Stadium, Mirpur",2018-01-23,1,Bangladesh,45,1,122,5,49,3
1130742,"Shere Bangla National Stadium, Mirpur",2018-01-25,1,Bangladesh,32,3,50,7,0,0
1130742,"Shere Bangla National Stadium, Mirpur",2018-01-25,2,Sri Lanka,71,0,12,0,0,0
1130743,"Shere Bangla National Stadium, Mirpur",2018-01-27,1,Sri Lanka,60,2,107,3,54,5
1130743,"Shere Bangla National Stadium, Mirpur",2018-01-27,2,Bangladesh,26,3,115,5,1,1
1133003,Old Hararians,2018-03-06,1,West Indies,57,0,211,3,89,2
1133007,Old Hararians,2018-03-08,2,West Indies,47,2,142,2,12,0
1133010,Harare Sports Club,2018-03-10,1,West Indies,35,2,138,4,84,2
1133026,Harare Sports Club,2018-03-19,2,West Indies,54,1,163,1,73,4
1133028,Harare Sports Club,2018-03-21,1,West Indies,27,2,131,4,40,4
1140379,Rangiri Dambulla International Stadium,2018-10-10,1,England,55,2,37,0,0,0
1140380,Rangiri Dambulla International Stadium,2018-10-13,1,England,54,1,155,3,69,5
1140380,Rangiri Dambulla International Stadium,2018-10-13,2,Sri Lanka,38,4,102,1,0,0
1140381,Pallekele International Cricket Stadium,2018-10-17,1,Sri Lanka,76,2,74,7,0,0
1140381,Pallekele International Cricket Stadium,2018-10-17,2,England,91,3,62,0,0,0
1140382,Pallekele International Cricket Stadium,2018-10-20,1,Sri Lanka,44,1,146,4,83,2
1140382,Pallekele International Cricket Stadium,2018-10-20,2,England,54,1,78,1,0,0
1140383,"R.Premadasa Stadium, Khettarama",2018-10-23,1,Sri Lanka,72,0,213,3,81,3
1140383,"R.Premadasa Stadium, Khettarama",2018-10-23,2,England,41,4,91,5,0,0
1142584,Rangiri Dambulla International Stadium,2018-07-29,1,Sri Lanka,45,5,148,5,0,0
1142584,Rangiri Dambulla International Stadium,2018-07-29,2,South Africa,60,2,136,3,0,0
1142585,Rangiri Dambulla International Stadium,2018-08-01,1,Sri Lanka,52,2,141,3,51,3
1142585,Rangiri Dambulla International Stadium,2018-08-01,2,South Africa,67,0,171,6,8,0
1142586,Pallekele International Cricket Stadium,2018-08-05,1,South Africa,64,1,185,3,114,3
1142586,Pallekele International Cricket Stadium,2018-08-05,2,Sri Lanka,73,3,182,4,30,3
1142587,Pallekele International Cricket Stadium,2018-08-08,1,Sri Lanka,51,0,255,7,0,0
1142587,Pallekele International Cricket Stadium,2018-08-08,2,South Africa,113,3,74,6,0,0
1142588,"R.Premadasa Stadium, Khettarama",2018-08-12,1,Sri Lanka,64,2,142,3,93,3
1142588,"R.Premadasa Stadium, Khettarama",2018-08-12,2,South Africa,48,4,73,6,0,0
1142920,Queens Sports Club,2018-07-13,1,Pakistan,36,0,188,2,84,5
1142921,Queens Sports Club,2018-07-16,2,Pakistan,54,0,141,1,0,0
1142922,Queens Sports Club,2018-07-18,2,Pakistan,69,1,0,0,0,0
1142923,Queens Sports Club,2018-07-20,1,Pakistan,59,0,231,0,109,1
1142924,Queens Sports Club,2018-07-22,1,Pakistan,68,0,198,2,98,2
1144146,Diamond Oval,2018-09-30,2,South Africa,40,3,79,2,0,0
1144147,Mangaung Oval,2018-10-03,1,South Africa,40,3,135,4,23,3
1144148,Boland Park,2018-10-06,2,South Africa,64,0,141,4,26,2
1144156,St George's Park,2019-01-19,1,South Africa,46,0,144,1,76,1
1144156,St George's Park,2019-01-19,2,Pakistan,46,1,163,2,58,2
1144157,Kingsmead,2019-01-22,1,Pakistan,39,2,126,6,38,2
1144157,Kingsmead,2019-01-22,2,South Africa,52,3,140,2,15,0
1144158,SuperSport Park,2019-01-25,1,Pakistan,38,1,188,2,91,3
1144158,SuperSport Park,2019-01-25,2,South Africa,58,1,129,1,0,0
1144159,The Wanderers Stadium,2019-01-27,1,South Africa,32,2,129,7,3,1
1144159,The Wanderers Stadium,2019-01-27,2,Pakistan,51,0,117,2,0,0
1144160,Newlands,2019-01-30,1,Pakistan,53,1,124,5,63,2
1144160,Newlands,2019-01-30,2,South Africa,65,1,176,2,0,0
1144167,The Wanderers Stadium,2019-03-03,1,Sri Lanka,59,2,154,6,18,2
1144167,The Wanderers Stadium,2019-03-03,2,South Africa,65,1,167,1,0,0
1144168,SuperSport Park,2019-03-06,1,South Africa,75,0,163,7,13,3
1144168,SuperSport Park,2019-03-06,2,Sri Lanka,52,2,86,8,0,0
1144169,Kingsmead,2019-03-10,1,South Africa,58,1,174,3,99,1
1144169,Kingsmead,2019-03-10,2,Sri Lanka,45,2,76,3,0,0
1144170,St George's Park,2019-03-13,1,Sri Lanka,49,2,140,8,0,0
1144170,St George's Park,2019-03-13,2,South Africa,45,1,145,3,0,0
1144171,Newlands,2019-03-16,1,Sri Lanka,36,2,125,4,64,4
1144171,Newlands,2019-03-16,2,South Africa,40,1,95,1,0,0
1144483,Kennington Oval,2019-05-30,1,England,60,1,175,3,76,4
